post_title,post_content,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_tel,post_email,post_website,toilets,shower,bbq,drinking_water,power_supply,sanitary_dump_station,dogs,tents,caravans
Gogeldrie Riverside Park,Kui Parks,Gogeldrie Road,,NSW,Australia,2705,-34.6154355,146.2577273,+61 408 125 751,grp@leeton.nsw.gov.au,https://gogeldrierp.com.au,yes,yes,,,,,,,
Golden Grain Motel & Caravan Park,,,,,Australia,,-29.47444,150.13528,,,,,,,,,,,,
Golden Gully Caravan Park,,,,,Australia,,-35.30694,148.06528,,,,,,,,,,,,
Golden West Hotel Caravan Park,Golden West Hotel,,,,Australia,,-24.2582591,144.4416529,,,,yes,yes,,,yes,,,,
Goldfields Caravan Park,,,,,Australia,,-18.28722,143.54944,+61 7 4062 1269,,,,,,,,,,,
Goldwire Rest Area,,,,,Australia,,-18.603829,121.9661742,,,,,,,,,,,,
Goolgowi Caravan Park,Carathool Shire Council,,,,Australia,,-33.9793506,145.7066544,,,,yes,yes,,,yes,yes,,yes,yes
Goolgowi East Rest Area,,,,,Australia,,-33.985,145.71111,,,,no,,,,,,,,
Goolgowi Rest Area,,,,,Australia,,-33.98944,145.695,,,,,,,,,,,,
Halsie Thompson Camping Ground,Cowra Council,,,,Australia,,-33.61314,148.434789,,,,yes,yes,,,,,,yes,yes
Gooloogong West Campspot,,,,,Australia,,-33.60861,148.42,,,,no,,,,,,,,
Goomeri Showgrounds,,,,,Australia,,-26.1862383,152.0693233,+61 437 515 792,,https://www.goomerishow.com.au/camping,yes,yes,,,,yes,,yes,yes
Goongarrie Station Stay,,,,,Australia,,-29.98222,121.04528,,,,,,,,,,,,
Goovigen Sports Grounds,Banana Shire,,,,Australia,,-24.1453996,150.285477,+61 4 9988 5788,,https://sandstonewonders.com/discover/camp-goovigen-recreation-grounds/,yes,yes,,,yes,,,yes,yes
Gordon Creek Campground South,,,,,Australia,,-12.71333,143.29806,,,,,,,,,,,,
Gordonvale Rest Area,,,,,Australia,,-17.1000719,145.7869606,,,,,,,,,,,,
Gore Rest Area,,,,,Australia,,-28.295023,151.4891072,,,,yes,yes,,,,,,,
Gorge Rock Pool,,,,,Australia,,-32.45694,117.99583,,,,,,,,,,,,
Goulet Bluff,,,,,Australia,,-26.214437,113.6933255,,,,,,,,,,,,
Gowrie Park Wilderness Village,,,,,Australia,,-41.47222,146.21583,,,,,,,,,,,,
Goyder's Line Memorial Rest Area (South),,,,,Australia,,-32.8014998,138.2085415,,,,no,,,,,,,,
Goyders Line Memorial Rest Area,,,,,Australia,,-33.1466551,135.7557205,,,,no,,,,,,,,
Reflections Grabine Lakeside - Holiday Park,,,,,Australia,,-33.9508451,149.0280285,+61 2 4835 2345,grabinelakeside@reflectionsholidays.com.au,https://reflectionsholidays.com.au/parks/grabine-lakeside/,,,,,,,,yes,yes
Grafton Greyhound Racing Club,,,,,Australia,,-29.67417,152.92556,,,,,,,,,,,,
Kookynie Grand Hotel Caravan Park,,,,,Australia,,-29.33611,121.49083,,,,,,,,,,,,
Granite Country Rest Area,,,,,Australia,,-33.04944,135.46583,,,,,,,,,,,,
Granite Creek Rest Area,,,,,Australia,,-24.61222,151.66778,,,,,,,,,,,,
Granite Gorge Nature Park,,,,,Australia,,-17.0417908,145.3512524,,,,,,,,,,,,
Carey Brook (Grass Tree Hollow) Camping Area,,,,,Australia,,-34.4265653,115.8043864,,,https://exploreparks.dbca.wa.gov.au/site/grass-tree-hollow,yes,no,,,,,,,
Gravel Bay,,,,,Australia,,-34.92722,137.00639,,,,,,,,,,,,
Gravesend Recreation Reserve Overnight,,,,,Australia,,-29.5851997,150.3341526,,,,yes,no,,,,,,,
Great Lake Hotel,,,,,Australia,,-41.98028,146.67667,,,,,,,,,,,,
Green Point Campground,,,,,Australia,,-40.909899,144.6798526,,,,,,,,,,,,
Green Range Rest Area,,,,,Australia,,-34.6282535,118.3808242,,,,,,,,,,,,
Greenfield Beach,,,,,Australia,,-35.08806,150.69083,,,,,,,,,,,,
Greenough River,,,,,Australia,,-28.18417,115.68722,,,,,,,,,,,,
Greenrise Lake Campground,,,,,Australia,,-37.3968405,140.832828,,,,,,,,,,,,
Greens Point,,,,,Australia,,-33.0955548,149.7324618,,,,,,,,,,,,
Gregory Downs,,,,,Australia,,-18.646278,139.2503982,,,,no,no,,no,no,,,yes,yes
Grenfell Caravan Park,"The Grenfell Caravan Park has a capacity for 22 vans with all facilities and conveniences. Situated close to town, just west of Grenfell.",Grafton Street,,NSW,Australia,2810,-33.89167,148.15167,+61 2 6343 1194,,https://grenfellcaravanpark.com.au/,yes,yes,,,yes,,,,
Griffin Park,,,,,Australia,,-41.4633607,147.8897817,,,,,,,,,,,,
Griffith Showgrounds Caravan Park,,,,,Australia,,-34.2906322,146.0300285,,,,,,,,,,,,
Grimwade Settlement,,,,,Australia,,-33.7,116.05056,,,,,,,,,,,,
Grindells Hut Campground,,,,,Australia,,-30.475,139.21333,,,,,,,,,,,,
Grong Grong Park,,,,,Australia,,-34.7387841,146.7830359,,,,,,,,,,,,
Grotto Creek,,,,,Australia,,-15.72167,128.27028,,,,,,,,,,,,
Gulgong Showground,,,,,Australia,,-32.37083,149.52806,,,,yes,yes,,,yes,,,,
Gum Bend Lake,Lachlan Shire Council,,,,Australia,,-33.0758844,147.1017102,,,,yes,yes,,,,,,yes,yes
Gum Flat Public Reserve,,,,,Australia,,-29.465,150.08167,,,,,,,,,,,,
Gum Leaves Caravan Park,,,,,Australia,,-23.91,150.195,,,,,,,,,,,,
Gumma Reserve,,,,,Australia,,-30.7079707,152.9830832,,,,,,,,,,,,
Gunalda Rest Area,,,,,Australia,,-25.9862209,152.5707671,,,,,,,,,,,,
Gundy Showgrounds,,,,,Australia,,-32.01278,150.99528,,,,,,,,,,,,
Gungurul Campground,,,,,Australia,,-13.29028,132.33556,,,https://parksaustralia.gov.au/kakadu/stay/camping/gungurul-campground/,,,,,,,,,
Gunlom Falls (Udp Falls),,,,,Australia,,-13.434561,132.4149395,,,,,,,,,,,,
Gunnedah North No 2 Rest Area,,,,,Australia,,-30.9229008,150.1871074,,,,,,,,,,,,
Gunnedah Showgrounds,,,,,Australia,,-30.98,150.24806,,,,,,,,,,,,
Soil Conservation (Gunnedah South) Rest Area,,,,,Australia,,-31.0254296,150.2745406,,,,no,,,,,,,,
Guthalungra Rest Area,,,,,Australia,,-19.92333,147.84306,,,,yes,yes,,,,,,,
Guyra Rotary Park,,,,,Australia,,-30.21861,151.6725,,,,,,,,,,,,
Guyra Summit Caravan Park,,,,,Australia,,-30.2352418,151.6719586,,,,,,,,,,,,
Gwambygine Park,,,,,Australia,,-31.97222,116.80972,,,,,,,,,,,,
HI-Way Inn Caravan Park,,,,,Australia,,-16.30778,133.385,,,,,,,,,,,,
Haleys Cabins & Camping,,,,,Australia,,-15.91111,145.35194,,,,,,,,,,,,
Halidon Rest Area,,,,,Australia,,-34.88389,140.16389,,,,,,,,,,,,
Hamilton Channels,,,,,Australia,,-22.77306,140.58083,,,,,,,,,,,,
Hamilton Common,,,,,Australia,,-42.55917,146.83056,,,,yes,yes,,,,,,,
Hancocks Shaft Rest Area,,,,,Australia,,-33.265838,137.2089317,,,,no,,,,,,,,
Hann River Roadhouse,,,,,Australia,,-15.18889,143.87278,,,,,,,,,,,,
Hann River Rest Area,,,,,Australia,,-16.5152105,126.3565959,,,,,,,,,,,,
Hanson Rest Area,,,,,Australia,,-33.75389,138.83917,,,,,,,,,,,,
Harbour View Caravan Park,,,,,Australia,,-33.67361,136.93889,,,,,,,,,,,,
Harriet Creek,,,,,Australia,,-13.6786409,131.9847403,,,,,,,,,,,,
Harvey Dickson's Country Music Centre C,,,,,Australia,,-33.80694,116.42167,,,,,,,,,,,,
Haslam Campground,,,,,Australia,,-32.5089952,134.2142011,,,,,,,,,,,,
Haslam Rest Area,,,,,Australia,,-32.5127508,134.240415,,,,,,,,,,,,
Hawker Town Park,,,,,Australia,,-31.8875,138.42111,,,,,,,,,,,,
Hay Showground,,,,,Australia,,-34.4961506,144.8394052,,,,,,,,,,,,
Haythorpe Reserve,,,,,Australia,,-34.9091033,139.3232487,,,,,,,,,,,,
Heartbreak Hotel Campground,,,,,Australia,,-16.6840832,135.726566,+61 409 587 184,,https://heartbreakhotelnt.com/,,,,,yes,,,yes,yes
Henrietta Creek,,,,,Australia,,-17.5987122,145.7586953,,,,,,,,,,,,
Henry Angel Flat,Snowy Valley Council,Tooma Road,,NSW,Australia,2653,-35.8252378,148.0614045,,,https://visitsnowyvalleys.au/listing/hume-and-hovell-track-henry-angel-trackhead/,yes,no,,,,,,yes,yes
Henty Man Rest Area,,,,,Australia,,-35.57833,147.04056,,,,,,,,,,,,
Herbert Parker Rest Area (Yule River),,,,,Australia,,-20.6993559,118.2997616,,,,,,,,,,,,
Heron Bend,,,,,Australia,,-34.1553302,140.3358052,,,,,,,,,,,,
Hesso Rest Area,,,,,Australia,,-32.11917,137.44028,,,,,,,,,,,,
Hettner Landing,,,,,Australia,,-34.7506764,139.5562732,,,,,,,,,,,,
Higher Ground Homestay,,,,,Australia,,-23.62444,148.06889,,,,,,,,,,,,
"Hillocks Drive, Butler's Beach","Come to Hillocks Drive for spectacular scenery, bush camping and fishing.",,,,Australia,,-35.2311168,137.1247772,+61 8 8854 4002,,https://www.hillocksdrive.com/,,,,,,,,,
Hillston Rest Area,,,,,Australia,,-33.50417,145.53222,,,,yes,no,,,,,,yes,yes
Hillview Caravan Park,,,,,Australia,,-37.61167,140.37194,,,,,,,,,,,,
Hinkler Lions Park,,,,,Australia,4670,-24.89694,152.31417,,,,,,,,,,,,
Hobart Memorial Lookout,,,,,Australia,,-35.4811469,138.275148,,,,,,,,,,,,
Hodgsonvale Lions Park,,,,,Australia,,-27.64583,151.93417,,,,,,,,,,,,
Hoffman's Mill,,,,,Australia,,-33.0045074,116.0843066,,,https://parks.dpaw.wa.gov.au/site/hoffman-mill,,,,,,,,,
Hogan Park,,,,,Australia,,-28.274375,153.5046972,,,,,,,,,,,,
Holder Bend Reserve & Boat Ramp,,,,,Australia,,-34.18444,140.01333,,,,,,,,,,,,
Holy Campground,,,,,Australia,,-33.89778,148.00333,,,,,,,,,,,,
Home Hill Caravan Park,,,,,Australia,,-19.66222,147.41806,,,,,,,,,,,,
Homebush Hotel Campground,,,,,Australia,,-34.4085521,143.6127813,,,,,,,,,,,,
Homestead Campground,,,,,Australia,,-31.6085717,116.2466419,,,,,,,,,,,,
Hookeys Waterhole,,,,,Australia,,-27.59639,135.435,,,,,,,,,,,,
Hookina Creek,,,,,Australia,,-31.76083,138.33278,,,,,,,,,,,,
Horries Beach Camp,,,,,Australia,,-34.56278,145.97722,,,,,,,,,,,,
Horseshoe View Caravan Park,,,,,Australia,,-32.42472,138.53194,,,,,,,,,,,,
"""Hotel Hilton""",,,,,Australia,,-22.35306,141.54972,,,,no,,,,,,,,
Howlong Lions Park,,,,,Australia,,-35.98806,146.6225,,,,,,,,,,,,
Howlong Memorial Park,,,,,Australia,,-35.98222,146.61778,,,,,,,,,,,,
Hughenden Rotary Rest Area,,,,,Australia,,-20.85,144.2,,,,yes,no,,,,,,,
Hughenden RV Parking Area,Flinders Shire Council,,,,Australia,,-20.8446072,144.2059301,,,,,,,,,,,,
Hughes Airfield,,,,,Australia,,-12.695,131.085,,,,,,,,,,,,
Hull Heads Recreation Area,,Luff Street,,,Australia,4854,-17.995,146.07167,,,https://www.cassowarycoast.qld.gov.au/,yes,yes,,,,,,,
Humes Crossing,,,,,Australia,,-35.47361,148.27611,,,,yes,no,,,,,,yes,yes
Hunters Gorge Campground,,,,,Australia,,-23.68194,141.10222,,,https://parks.des.qld.gov.au/parks/diamantina/camping/hunters-gorge,,,,,,,,,
Hutchison Memorial,,,,,Australia,,-29.075,134.85333,,,,,,,,,,,,
Ida Bay Railway Camping Area,,,,,Australia,,-43.4438846,146.9037012,,,,,,,,,,,,
Iga Warta Community Campground,,,,,Australia,,-30.59583,138.93472,,,,,,,,,,,,
Illabo Rest Area,,,,,Australia,,-34.81583,147.73917,,,,,,,,,,,,
Illilawa Reserve,,,,,Australia,,-34.4977004,144.9168631,,,,,,,,,,,,
Inca Creek Rest Area,,,,,Australia,,-20.0661125,138.7595392,,,,,,,,,,,,
Indarra,,,,,Australia,,-28.64361,115.32194,,,,,,,,,,,,
Indee Station,,,,,Australia,,-20.78694,118.59778,,,,,,,,,,,,
Inglewood Rest Area,Self Contained 72 Hr Only,,,,Australia,,-28.4116302,151.0858078,,,,no,,,,,,,,
Inland Sea Restaurant,,,,,Australia,,-34.9845381,137.3598705,,,,,,,,,,,,
Innamincka Town Common - East,,,,,Australia,,-27.7480496,140.7342559,,,,yes,yes,,,,,,,
Inskip Point Campground,,,,,Australia,,-25.8167135,153.0708083,,,,,,,,,,,,
Inverell Showground,,,,,Australia,,-29.784338,151.1207492,+61 02 6722 3435,,,,,,,,,,yes,yes
Ippinitchie Campground,,,,,Australia,,-33.06694,138.23278,,,,,,,,,,,,
Iron Knob Rest Area,,,,,Australia,,-32.7210618,137.1480825,,,,no,,,,,,,,yes
Iron Knob West Rest Area 1,,,,,Australia,,-32.8621006,137.0046499,,,,no,,,,,,,yes,yes
Iron Knob West Rest Area 2,,,,,Australia,,-32.9640675,136.888418,,,,no,,,,,,,,
Irvinebank Tavern,,,,,Australia,,-17.42778,145.2025,,,,,,,,,,,,
Isaac River Rest Area,,,,,Australia,,-22.0494976,148.1309903,,,,yes,no,,,,,,,yes
Isisford Road Rest Area,,,,,Australia,,-24.2341872,143.5579399,,,,yes,no,,,,,,,
Italowie Gap Campground,,,,,Australia,,-30.55611,139.16972,,,,,,,,,,,,
Jack And Lil's Rest Area,,,,,Australia,,-19.66861,140.9425,,,,no,,,,,,,,
Jack Taylor Weir,,,,,Australia,,-28.04028,148.56083,,,,,,,,,,,,
Jackson Rest Area,,,,,Australia,,-26.6314925,149.5548629,,,,no,,,,,,,,
Jalmurark Campground,Elsey National Park,,,,Australia,,-14.9532734,133.2202552,,,,yes,yes,,,,,,yes,yes
James Ainsworth Horrock Monument Rest Area,,,,,Australia,,-33.4596436,138.4324796,,,,no,,,,,,,,
James Hedges Park,,,,,Australia,,-27.55111,152.11917,,,,,,,,,,,,
Jardine River Ferry Campground & Servic,,,,,Australia,,-11.10389,142.28306,,,,,,,,,,,,
Jayes Bridge,,,,,Australia,,-33.91417,116.40556,,,,,,,,,,,,
JC Hotel Ruins,,,,,Australia,,-25.37722,141.89861,,,,no,,,,,,,,
Jeir Creek,,,,,Australia,,-35.04083,149.02306,,,,,,,,,,,,
Jemalong Weir - Upstream,,,,,Australia,,-33.40056,147.77778,,,,no,,,,,,,,
Jericho Redbank Community Park,Barcaldine Regional Council,,,,Australia,,-23.6066533,146.1312929,,,,yes,yes,,,,,,yes,yes
Jericho Showground,Fixed fee site with or w/out pwr. Pay 2 nights get 5. Payment box or Jericho PO,,,,Australia,,-23.5944228,146.1316684,,,https://www.barcaldinerc.qld.gov.au/directory-record/5133/jericho-showgrounds,yes,yes,,,yes,yes,,yes,yes
Tables and Chairs Rest Area,,,,,Australia,,-35.1459788,150.4606611,,,,no,,,,,,,,
Jerrys Plains Recreation Ground,,,,,Australia,,-32.4986956,150.9103568,,,,yes,no,,,,,,,
Jervois Station,,,,,Australia,,-22.95111,136.14417,,,,,,,,,,,,
Jibberding Rock and Nature Reserve Rest Area,,,,,Australia,,-30.0025,116.82472,,,,,,,,,,,,
Jilakin Rock,,,,,Australia,,-32.66472,118.32417,,,,,,,,,,,,
Unknown,,,,,Australia,,-12.94389,132.55306,,,,,,,,,,,,
Jim Mitchell Park Rest Area,,,,,Australia,,-28.4892079,151.9702634,,,,yes,no,,,,,,,yes
John Oxley Rest Area,,,,,Australia,,-33.87278,146.18417,,,,,,,,,,,,
John S Christian Reserve,,,,,Australia,,-34.69889,139.48667,,,,,,,,,,,,
Jondaryan Memorial Park,,,,,Australia,,-27.3680847,151.5915855,,,,,,,,,,,,
Jondaryan Woolshed,,,,,Australia,,-27.3939172,151.5720771,,,,,,,,,,,,
Jones Creek Rest Area,,,,,Australia,,-27.4795174,120.5370911,,,,,,,,,,,,
Jounama Creek Campground,,,,,Australia,,-35.5657999,148.3313456,,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/jounama-creek-campground,yes,no,yes,,,,,yes,yes
Jourama Falls camping area,,,,,Australia,,-18.8559836,146.126457,,,https://parks.des.qld.gov.au/parks/jourama-falls-paluma/camping/jourama-falls,,,,,,,,,
Julia Creek Caravan Park,,,,,Australia,,-20.6525,141.74472,,,,yes,yes,,,yes,,,yes,yes
Julia Creek,,,,,Australia,,-20.6558183,141.7561414,,,,no,,,,,,,,
Julius River Forest Reserve,,,,,Australia,,-41.1542898,145.0275905,,,,,,,,,,,,
Junction Rest Area,Large level gravel pit. Telstra sevice available. Toilets at truck stop across the street.,,,,Australia,,-18.138832,144.8119265,,,,yes,no,,,,,,,
Jundah Galaxy Opal Tourist Park,,,,,Australia,,-24.8281466,143.0588325,,,,,,,,,,,,
Junee Memorial Park,,,,,Australia,,-34.86833,147.58472,,,,,,,,,,,,
Jungle Camping Ground,,,,,Australia,,-16.08722,145.4625,,,,yes,yes,,yes,yes,no,,yes,yes
Unknown,,,,,Australia,,-17.2161087,145.5424739,,,,,,,,,,,no,
Kakadu Information Bay,,,,,Australia,,-12.80083,132.12833,,,,,,,,,,,,
Kalanooka Springs,,,,,Australia,,-29.19028,116.23861,,,,,,,,,,,,
Kalbar Showgrounds,,George Street,,,Australia,,-27.9373456,152.6262931,+61 499 970 119,,https://kalbarshow.net.au/camping/,yes,yes,,yes,yes,yes,,yes,yes
Kallara Station,,,,,Australia,,-30.89083,144.51528,,,,,,,,,,,,
Kalpowar Crossing,,,,,Australia,,-14.9114632,144.2108922,,,,,,,,,,,,
Kalumburu Rest Area,,,,,Australia,,-16.11833,126.51972,,,,,,,,,,,,
Kamarooka Tourist Park,,,,,Australia,,-28.0337497,148.5866511,,,,,,,,,,,,
Kambolgie Campground,,,,,Australia,,-13.50361,132.39361,,,,,,,,,,,,
Kandanga Free Camp,,,,,Australia,,-26.3866245,152.6769228,,,,,,,,,,,,
Kanyaka Ruins,,,,,Australia,,-32.08583,138.29889,,,,,,,,,,,,
Kapunda Tourist & Fishing Park,,Carnarvon Highway,,QLD,Australia,4487,-27.988594,148.6563493,+61 4 0818 3134,info@kapunda.com.au,,yes,yes,,,yes,,,yes,yes
Karoonda Apex Caravan Park,,,,,Australia,,-35.09639,139.89,,,,,,,,,,,,
Karoonda East Rest Area,,,,,Australia,,-35.0870514,139.9094065,,,,,,,,,,,,
Karoonda Lions Park,,,,,Australia,,-35.095,139.89611,,,,,,,,,,,,
Karte Conservation Park,,,,,Australia,,-35.075,140.68472,,,,,,,,,,,,
Kathala Pass Rest Area,,,,,Australia,,-31.8318632,128.1957034,,,,no,,,,,,,,
Kauri Creek Campground,,,,,Australia,,-17.13833,145.59806,,,,,,,,,,,,
Keirs Krafts Camp,,,,,Australia,,-24.74083,152.09917,,,,,,,,,,,,
Keith Caravan Park,,,,,Australia,,-36.10111,140.35111,,,,,,,,,,,,
Keith South Rest Area,,,,,Australia,,-36.19417,140.34139,,,,,,,,,,,,
Keith Town Park,,,,,Australia,,-36.09583,140.35222,,,,,,,,,,,,
Kenilworth Show & Recreation Grounds,,,,,Australia,,-26.5975753,152.7279734,,kenilworthshowgrounds@gmail.com,https://www.kenilworthshowgrounds.org.au/camping-grounds,,yes,,yes,yes,,,yes,yes
Kennedy River Rest Area,,,,,Australia,,-15.4203512,144.1846055,,,,,,,,,,,,
Kentish Park,,,,,Australia,,-41.3819196,146.2192927,,,,,,,,,,,,
Kev Kerr Rest Area,,,,,Australia,,-22.97361,139.22889,,,,,,,,,,,,
Ki Ki South Rest Area,,,,,Australia,,-35.6131886,139.8118338,,,,,,,,,,,,
Kiana Turnoff Rest Area,,,,,Australia,,-17.52806,135.68389,,,,,,,yes,,,,,
Kiga Bore Rest Area - Northbound,,,,,Australia,,-29.03833,150.05306,,,,,,,,,,,,
Kilcowera Station,,,,,Australia,,-28.68111,143.93722,,,,,,,,,,,,
Kilcoy Farmstay,,,,,Australia,,-27.00472,152.5525,,,,,,,,,,,,
Kilcoy Showgrounds,,,,,Australia,,-26.94361,152.54583,,,,,,,,,,,yes,
Kilkivan Bush Camping Park,,,,,Australia,,-26.11694,152.29028,,,https://www.bushcamping.com.au/,,,,,,,,yes,yes
Kimba East Rest Area,,,,,Australia,,-33.048847,136.7698452,,,,no,,,,,,,,
Kinbombi Falls,,,,,Australia,,-26.22194,152.15083,,,,,,,,,,,,
King Edward River Campground No 1,,,,,Australia,,-14.8875574,126.2024563,,,,,,,,,,,,
King Edward River Campground No 2,,,,,Australia,,-14.8838712,126.2023598,,,,,,,,,,,,
King River Rest Area,,,,,Australia,,-14.6440772,132.6328546,,,,,,,,,,,,
King River West Rest Area,,,,,Australia,,-14.67722,132.08639,,,,no,,,,,,,,
King's Site,,,,,Australia,,-27.775,140.67806,,,https://www.parks.sa.gov.au/booking/details#/accom/73139,,,,,,,,,
Kingfisher Camp,,,,,Australia,,-17.8687238,138.2848886,,,,,,,,,,,,
Maidenwell Hotel,,,,,Australia,,-26.8469877,151.798156,,,,,,,,,,,,
Kingston Se Jetty Parking Area,,,,,Australia,,-36.8268663,139.8502622,,,,,,,,,,,,
Kingston South,,,,,Australia,,-36.9250924,139.8212949,,,,,,,,,,,,
Kirkalocka Station,,,,,Australia,,-28.5581202,117.7803254,,,,,,,,,,,,
Kondinin Travellers Rest,,,,,Australia,,-32.4957255,118.2645887,,,,,,,,,,,,
Kookynie Rest Area,,,,,Australia,,-29.35806,121.27083,,,,,,,,,,,,
Kookynie Well Rest Area,,,,,Australia,,-29.48722,121.25694,,,,,,,,,,,,
Koolamon Campground,,,,,Australia,,-31.29222,138.58556,,,,,,,,,,,,
Koonalda Homestead,,,,,Australia,,-31.4563297,129.8565355,,,,,,,,,,,,
Koondrook State Forest,,,,,Australia,,-35.6916907,144.216102,,,,,,,,,,,,
Koonibba Rest Area,,,,,Australia,,-31.951137,133.4185714,,,,no,,,,,,,,
Koorarawalyee (Boorabbin) Rest Area,,,,,Australia,,-31.2687387,120.0157929,,,,yes,no,,,,yes,,,
Kooroorinya Falls Basalt Wall Nature Reserve,,,,,Australia,,-21.36778,144.64028,,,,,,,,,,,,
Kopi Rest Area,,,,,Australia,,-33.38167,135.64972,,,,no,,,,,,,,
